variant,n,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_dev,W_cover,V_dev,V_cover
dense_K200,4000,40,50,1.0,0.5687766040891407,0.45131205945808295,0.591796875,0.027759077366269737,0.008409259751925528,62,0.03419106932391056,0.0934906989477341,0.0,0.0220489501953125,1.0
screen_full,4000,40,8,1.0,0.30278742590061114,0.38647922634967813,0.557861328125,0.025527298601755264,0.007564124497526758,53,0.024101640209206465,0.028657865839329277,1.0,-0.0118865966796875,1.0
screen_split,4000,40,5,1.0,0.412227101222961,0.37120028363481405,0.54248046875,0.0339431995697404,0.007628292072036437,46,0.029137593889617758,0.013378923124465203,1.0,-0.0272674560546875,1.0
oracle,4000,40,2,1.0,0.17776418053692541,0.37982371633580847,0.572265625,0.023690746206473687,0.007045760258909631,80,0.06089753739897807,0.02200235582545962,1.0,0.0025177001953125,1.0
dense_K200,4000,41,50,1.0,0.588846586688277,0.4700682835883543,0.5975341796875,0.02692355612231016,0.008622043034931214,66,0.035540350210336656,0.11224692307800543,0.0,0.0277862548828125,1.0
screen_full,4000,41,10,1.0,0.35219382610334893,0.4189606768208099,0.620849609375,0.02706293313776136,0.007107920870089665,62,0.027145215713276778,0.061139316310461045,0.0,0.0511016845703125,1.0
screen_split,4000,41,10,1.0,0.4273673839044578,0.41237587113809415,0.6163330078125,0.03815392818348753,0.007613162082591095,60,0.033178667462312406,0.0545545106277453,1.0,0.0465850830078125,1.0
oracle,4000,41,2,1.0,0.19370789579787515,0.3704874179155385,0.5693359375,0.02347239809855762,0.006862136337054415,57,0.030245822108725316,0.012666057405189668,1.0,-0.0004119873046875,1.0
dense_K200,4000,42,50,1.0,0.6373602001838963,0.4578737525333718,0.588623046875,0.02766713424227824,0.008605527737488919,56,0.029604751216806245,0.10005239202302296,0.0,0.0188751220703125,1.0
screen_full,4000,42,10,1.0,0.3113923194872825,0.37264420632671236,0.541015625,0.02464261207503457,0.0072937588280634295,68,0.031215157941282757,0.014822845816363506,1.0,-0.0287322998046875,1.0
screen_split,4000,42,10,1.0,0.4386331524611935,0.37758759101634765,0.5792236328125,0.037034061771651736,0.007313874581526757,61,0.03870617550077792,0.019766230505998794,1.0,0.0094757080078125,1.0
oracle,4000,42,2,1.0,0.16485091028549242,0.3496281229364129,0.5406494140625,0.02250425324785766,0.00685018959449982,58,0.031418270556715075,-0.008193237573935974,1.0,-0.0290985107421875,1.0
dense_K200,4000,43,50,1.0,0.6411293751498974,0.4391776917354925,0.577880859375,0.025631091402420047,0.008409274186907045,54,0.02882196086582081,0.08135633122514363,0.0,0.0081329345703125,1.0
screen_full,4000,43,10,1.0,0.23937252679159432,0.33790719504603905,0.5726318359375,0.024512881032792252,0.0062602534489466875,46,0.023708408675900582,-0.019914165464309797,1.0,0.0028839111328125,1.0
screen_split,4000,43,10,1.0,0.34684417164683584,0.38119625059741813,0.5684814453125,0.03324094716467865,0.007263710101725036,56,0.03212230826209026,0.023374890087069278,1.0,-0.0012664794921875,1.0
oracle,4000,43,2,1.0,0.12284625185427314,0.3262304867114871,0.561279296875,0.022575352914637588,0.0065285853246664,62,0.032708967202422556,-0.031590873798861774,1.0,-0.0084686279296875,1.0
dense_K200,4000,44,50,1.0,0.6293220858586127,0.45854496633599306,0.5859375,0.027093851610639694,0.008796474147010024,69,0.03435900757868249,0.10072360582564421,0.0,0.0161895751953125,1.0
screen_full,4000,44,10,1.0,0.3223727256933375,0.4187792374142204,0.594970703125,0.026379079931672156,0.00719345717228554,52,0.023714658025315614,0.060957876903871555,0.0,0.0252227783203125,1.0
screen_split,4000,44,6,1.0,0.3893096819085318,0.4461196398651021,0.595947265625,0.0358995931715316,0.008239495374944507,54,0.028520478056181797,0.08829827935475326,0.0,0.0261993408203125,1.0
oracle,4000,44,2,1.0,0.1826301932379951,0.3926903323216764,0.572998046875,0.02431800227036931,0.007078296218897166,60,0.032672769852222484,0.03486897181132753,1.0,0.0032501220703125,1.0
dense_K200,4000,45,50,1.0,0.6289254148454173,0.503661958373596,0.6112060546875,0.028607901497280843,0.009006075476969645,61,0.033666738627172406,0.1458405978632471,0.0,0.0414581298828125,1.0
screen_full,4000,45,10,1.0,0.33647896363821356,0.4445443419542337,0.601806640625,0.02672352036484635,0.007705441680456437,49,0.022284916862241117,0.08672298144388485,0.0,0.0320587158203125,1.0
screen_split,4000,45,10,1.0,0.33104053539788786,0.4176042195764622,0.611083984375,0.03853541076929578,0.007413977583533511,47,0.032316204633526045,0.05978285906611336,1.0,0.0413360595703125,1.0
oracle,4000,45,2,1.0,0.21858916427884895,0.4145359790384207,0.6060791015625,0.024678897344397526,0.00755215891921468,44,0.02141989925197074,0.05671461852807186,0.0,0.0363311767578125,1.0
dense_K200,4000,46,50,1.0,0.5943482052300435,0.4562717183984632,0.5902099609375,0.026680669307197966,0.008470261917539695,54,0.03259126224182161,0.09845035788811435,0.0,0.0204620361328125,1.0
screen_full,4000,46,10,1.0,0.36567203443153184,0.4008081662745578,0.593505859375,0.02633184697482907,0.006898291006478549,66,0.02869287973111058,0.042986805764208935,1.0,0.0237579345703125,1.0
screen_split,4000,46,7,1.0,0.39258851816664714,0.3903477527034459,0.5548095703125,0.0328860644065232,0.007931800472896903,67,0.042241054084166126,0.03252639219309705,1.0,-0.0149383544921875,1.0
oracle,4000,46,2,1.0,0.176508817677349,0.3815465166276749,0.5694580078125,0.02307838563179374,0.006803820020747653,62,0.033970170397682006,0.023725156117326063,1.0,-0.0002899169921875,1.0
dense_K200,4000,47,50,1.0,0.6221586649925551,0.40989486045705287,0.5687255859375,0.02685620932806708,0.008255715543093057,67,0.0354369439877786,0.052073499946704016,1.0,-0.0010223388671875,1.0
screen_full,4000,47,8,1.0,0.3294149303452451,0.31827714749403835,0.54150390625,0.024413629442725456,0.006892872231261504,58,0.026403900598009223,-0.0395442130163105,1.0,-0.0282440185546875,1.0
screen_split,4000,47,10,1.0,0.4003501299240522,0.3022079127078879,0.528076171875,0.03353477899446729,0.0063927516159320045,57,0.03707873942409532,-0.05561344780246097,1.0,-0.0416717529296875,1.0
oracle,4000,47,2,1.0,0.19266700138469903,0.31986257775061516,0.53369140625,0.02305866207581706,0.006638595151816792,58,0.03451627902866648,-0.03795878275973369,1.0,-0.0360565185546875,1.0
dense_K200,4000,48,50,1.0,0.6423095589369952,0.43215488520201906,0.567626953125,0.02610435465532683,0.008629952582883646,63,0.035489089856387955,0.0743335246916702,0.0,-0.0021209716796875,1.0
screen_full,4000,48,7,1.0,0.29885256482967093,0.36734906917929866,0.577392578125,0.02567950019873843,0.006922848408453455,53,0.025513726682507107,0.009527708668949808,1.0,0.0076446533203125,1.0
screen_split,4000,48,10,1.0,0.4152587363392737,0.4128247420240859,0.5927734375,0.0379083854765987,0.007780464203311449,46,0.03149449461069522,0.05500338151373707,1.0,0.0230255126953125,1.0
oracle,4000,48,2,1.0,0.21212862393443085,0.3489879560307225,0.6336669921875,0.025174115445369266,0.00668045007428433,136,0.0776523646130524,-0.008833404479626328,1.0,0.0639190673828125,1.0
dense_K200,4000,49,50,1.0,0.6123023897782056,0.43585922033771657,0.56787109375,0.02683451591989482,0.008619118065264487,70,0.03264761904940386,0.07803785982736772,0.0,-0.0018768310546875,1.0
screen_full,4000,49,7,1.0,0.24627636969082156,0.35651360253416287,0.5758056640625,0.0248403783943626,0.006999214607408625,55,0.027555418088194422,-0.0013077579761859859,1.0,0.0060577392578125,1.0
screen_split,4000,49,10,1.0,0.3874344064976605,0.3947314060214726,0.5701904296875,0.03646994426372773,0.0076886083528063245,61,0.034494328333226194,0.03691004551112376,1.0,0.0004425048828125,1.0
oracle,4000,49,2,1.0,0.14774503878046583,0.3352674168190215,0.558349609375,0.02354896331955113,0.006377658555670913,62,0.03857348168452715,-0.02255394369132735,1.0,-0.0113983154296875,1.0
dense_K200,4000,50,50,1.0,0.6000938059022629,0.47113837484085686,0.5989990234375,0.026631451307781422,0.00862085209140845,67,0.035888722281541684,0.113317014330508,0.0,0.0292510986328125,1.0
screen_full,4000,50,10,1.0,0.32596423940750685,0.42728375784823003,0.605712890625,0.025981036658209052,0.007359378173907578,62,0.02552550883318524,0.06946239733788118,0.0,0.0359649658203125,1.0
screen_split,4000,50,10,1.0,0.4182878754926442,0.45506485106155903,0.59228515625,0.03751111128897221,0.008414559531111794,59,0.032256560541720394,0.09724349055121018,0.0,0.0225372314453125,1.0
oracle,4000,50,2,1.0,0.14140027029320332,0.37297926481808286,0.5909423828125,0.024179971923559564,0.00671865906972162,87,0.0800527992672665,0.015157904307734005,1.0,0.0211944580078125,1.0
dense_K200,4000,51,50,1.0,0.5931520261658855,0.4359522743856783,0.6142578125,0.028375355144371884,0.007666463489179497,59,0.037507996488009746,0.07813091387532944,0.0,0.0445098876953125,1.0
screen_full,4000,51,10,1.0,0.31474437166993513,0.4133627279364488,0.603271484375,0.02631540499393495,0.007371183559996651,51,0.023545427147950028,0.05554136742609994,0.0,0.0335235595703125,1.0
screen_split,4000,51,10,1.0,0.3821577960486264,0.38446681750504297,0.5948486328125,0.036541044186286155,0.006792703915385721,64,0.03945115282123069,0.026645456994694117,1.0,0.0251007080078125,1.0
oracle,4000,51,2,1.0,0.12421717220429832,0.36830030055031027,0.59912109375,0.02466704242829226,0.006551608516073062,36,0.021316982588278376,0.010478940039961415,1.0,0.0293731689453125,1.0
dense_K200,4000,52,50,1.0,0.6331059952091267,0.45021264902029373,0.5771484375,0.02672962419206193,0.00864556866975277,58,0.03359791742616074,0.09239128850994488,0.0,0.0074005126953125,1.0
screen_full,4000,52,10,1.0,0.257085357664538,0.3671416054021067,0.5902099609375,0.02606087905374393,0.006556822280287018,52,0.0261187106309209,0.009320244891757867,1.0,0.0204620361328125,1.0
screen_split,4000,52,10,1.0,0.39539012771720944,0.37923060093203076,0.591796875,0.03797457135190922,0.007302900645882293,57,0.03428317228038636,0.021409240421681908,1.0,0.0220489501953125,1.0
oracle,4000,52,2,1.0,0.14324490700926054,0.3679210195516595,0.5457763671875,0.023109625913665468,0.00699072356334696,55,0.027082470317101478,0.01009965904131066,1.0,-0.0239715576171875,1.0
dense_K200,4000,53,50,1.0,0.6826281622650366,0.4646609918157928,0.571533203125,0.027483917299687233,0.009175782500731462,58,0.030925251687152683,0.10683963130544394,0.0,0.0017852783203125,1.0
screen_full,4000,53,10,1.0,0.3910845813164556,0.40707929953745603,0.5858154296875,0.02726141492802825,0.0077458950690992125,47,0.021530917658477172,0.04925793902710718,1.0,0.0160675048828125,1.0
screen_split,4000,53,10,1.0,0.40136416254082036,0.382133171963404,0.587158203125,0.03622555685973718,0.007011082365837061,56,0.035076349904981936,0.024311811453055165,1.0,0.0174102783203125,1.0
oracle,4000,53,2,1.0,0.1687779524486157,0.3710228095416348,0.5572509765625,0.024371628486816267,0.007146519437459517,41,0.02070897051598624,0.01320144903128595,1.0,-0.0124969482421875,1.0
dense_K200,4000,54,50,1.0,0.6025789267543791,0.42909864039285783,0.574951171875,0.02613648133504175,0.008282663413408985,69,0.03721765669084436,0.07127727988250898,0.0,0.0052032470703125,1.0
screen_full,4000,54,10,1.0,0.34122524117432596,0.3837804521750543,0.6064453125,0.02673715992711168,0.0068549401224300074,56,0.027720695497160875,0.025959091664705447,1.0,0.0366973876953125,1.0
screen_split,4000,54,10,1.0,0.41501783845068096,0.41392627275600236,0.6177978515625,0.039412883000656,0.007133529528881296,57,0.034502965048458,0.056104912245653504,1.0,0.0480499267578125,1.0
oracle,4000,54,2,1.0,0.1430629790187264,0.35781699761475416,0.5609130859375,0.023593667140776133,0.006556408872735425,47,0.02891416969958074,-4.362895594689498e-06,1.0,-0.0088348388671875,1.0
dense_K200,4000,55,50,1.0,0.6578827303448938,0.4791244407384686,0.62255859375,0.029099159950245115,0.00833838758501878,60,0.03367322047397223,0.12130308022811975,0.0,0.0528106689453125,1.0
screen_full,4000,55,10,1.0,0.28232958689385523,0.3681360099305987,0.5980224609375,0.02666250253215648,0.0068270992778371965,54,0.024798299828699043,0.010314649420249844,1.0,0.0282745361328125,1.0
screen_split,4000,55,10,1.0,0.3733543175391105,0.37673944122677433,0.573974609375,0.036633373417687104,0.007344550954819545,64,0.03609340514962809,0.01891808071642548,1.0,0.0042266845703125,1.0
oracle,4000,55,2,1.0,0.17669097500212289,0.33494289635642405,0.611572265625,0.024697310683177782,0.006485419217547345,54,0.03413651121807646,-0.022878464153924805,1.0,0.0418243408203125,1.0
dense_K200,4000,56,50,1.0,0.6173907969814643,0.454630232288628,0.59814453125,0.02647484698337066,0.008331747023572799,69,0.036901234322338126,0.09680887177827913,0.0,0.0283966064453125,1.0
screen_full,4000,56,10,1.0,0.2968933341843058,0.3663576242666225,0.601318359375,0.02711643749165714,0.006350483993955474,55,0.02796663099754373,0.008536263756273643,1.0,0.0315704345703125,1.0
screen_split,4000,56,10,1.0,0.43979405604254435,0.4328305875085269,0.582763671875,0.03647744575034767,0.007896337448433441,75,0.03569649955548873,0.07500922699817802,0.0,0.0130157470703125,1.0
oracle,4000,56,2,1.0,0.15853522612955018,0.3356011997591382,0.58837890625,0.023880271879078933,0.006146090350054935,63,0.04113910639288187,-0.022220160751210638,1.0,0.0186309814453125,1.0
dense_K200,4000,57,50,1.0,0.6223501477265243,0.4345743557295758,0.59130859375,0.027668419765793054,0.008172882353873803,56,0.03381048561450536,0.07675299521922696,0.0,0.0215606689453125,1.0
screen_full,4000,57,10,1.0,0.34968217928976014,0.32960326119474226,0.6014404296875,0.026757850434270165,0.006243190576022755,61,0.0329857225634483,-0.028218099315606593,1.0,0.0316925048828125,1.0
screen_split,4000,57,10,1.0,0.4056103171425494,0.38755955982999246,0.59326171875,0.03678336165546594,0.007300557472727074,42,0.02691642816788567,0.02973819931964361,1.0,0.0235137939453125,1.0
oracle,4000,57,2,1.0,0.12497009344311905,0.32022440928100426,0.55712890625,0.023150661187683233,0.005966439750772255,61,0.04340639093745702,-0.03759695122934459,1.0,-0.0126190185546875,1.0
dense_K200,4000,58,50,1.0,0.6110023217270438,0.4340582470537627,0.596923828125,0.027125042705665427,0.008114798100206102,50,0.034760231168654385,0.07623688654341387,0.0,0.0271759033203125,1.0
screen_full,4000,58,10,1.0,0.3097739143857471,0.3670368839914772,0.5919189453125,0.025515553176165655,0.0068936829529253705,67,0.0331024657110697,0.009215523481128363,1.0,0.0221710205078125,1.0
screen_split,4000,58,10,1.0,0.39146070783844805,0.3273121598206278,0.5595703125,0.03610467934987295,0.006348472988939879,60,0.04303008756385672,-0.030509200689721072,1.0,-0.0101776123046875,1.0
oracle,4000,58,2,1.0,0.1411620867532283,0.3659754671110469,0.5908203125,0.02395451673625768,0.006561051517302166,46,0.024580038965778588,0.008154106600698041,1.0,0.0210723876953125,1.0
dense_K200,4000,59,50,1.0,0.6085279606609384,0.4395421633423001,0.585693359375,0.027101673713344095,0.00833151563257447,60,0.0376793823812989,0.08172080283195127,0.0,0.0159454345703125,1.0
screen_full,4000,59,5,1.0,0.22775588982597153,0.3844323066365381,0.5833740234375,0.025173721202035676,0.007181776852251202,62,0.02968315610050346,0.02661094612618925,1.0,0.0136260986328125,1.0
screen_split,4000,59,10,1.0,0.414926642923487,0.34714774450363084,0.53173828125,0.0339472457667634,0.007461779619311509,71,0.04075151044892958,-0.010673616006718012,1.0,-0.0380096435546875,1.0
oracle,4000,59,2,1.0,0.1487446648668528,0.36051426961741184,0.596435546875,0.023983260228452524,0.006796187216761416,44,0.024506584555547044,0.0026929091070629907,1.0,0.0266876220703125,1.0
dense_K200,4000,60,50,1.0,0.6914351042902315,0.5098485608717116,0.6029052734375,0.028339226535002607,0.009256838103503194,70,0.037204111180898496,0.15202720036136275,0.0,0.0331573486328125,1.0
screen_full,4000,60,7,1.0,0.28774166441582794,0.4009813796971953,0.594482421875,0.02609751843403615,0.007257985084488043,79,0.035533226566344396,0.04316001918684642,1.0,0.0247344970703125,1.0
screen_split,4000,60,7,1.0,0.31776926132842637,0.39891752348235787,0.584228515625,0.03643755150631935,0.007463773999373841,55,0.03435995160036585,0.04109616297200902,1.0,0.0144805908203125,1.0
oracle,4000,60,2,1.0,0.12061203388345552,0.35680683315837713,0.5831298828125,0.0242547344725862,0.006772259818727867,54,0.02881504582546031,-0.0010145273519717168,1.0,0.0133819580078125,1.0
dense_K200,4000,61,50,1.0,0.6240006211828754,0.39918386340190337,0.571533203125,0.027408377020212805,0.007969581678953546,57,0.03557052288571476,0.04136250289155452,1.0,0.0017852783203125,1.0
screen_full,4000,61,10,1.0,0.28209156093011933,0.3191963971205351,0.56396484375,0.025554506609880474,0.006050364416439432,52,0.02918180057290282,-0.03862496338981375,1.0,-0.0057830810546875,1.0
screen_split,4000,61,10,1.0,0.4273457023318501,0.36130747192236723,0.5758056640625,0.03661671428044701,0.0072673638988484356,57,0.034708304162401366,0.003486111412018378,1.0,0.0060577392578125,1.0
oracle,4000,61,2,1.0,0.19174991189188967,0.32964760706371055,0.588134765625,0.024211620441362696,0.006112220768473593,43,0.0256459065478418,-0.028173753446638305,1.0,0.0183868408203125,1.0
dense_K200,4000,62,50,1.0,0.6102051775425016,0.4509562619859642,0.56591796875,0.02623439951254911,0.009062790301903871,61,0.03370731118737293,0.09313490147561537,0.0,-0.0038299560546875,1.0
screen_full,4000,62,6,1.0,0.2629214950529588,0.3740403384806017,0.5811767578125,0.025150287981997334,0.007469596721230959,58,0.02569613566215991,0.016218977970252846,1.0,0.0114288330078125,1.0
screen_split,4000,62,8,1.0,0.4696587808338979,0.43137820561023893,0.578125,0.03743090673220765,0.008459198379264392,62,0.03698666221838155,0.07355684509989008,0.0,0.0083770751953125,1.0
oracle,4000,62,2,1.0,0.21140186414040266,0.3900938945269318,0.6468505859375,0.025220022596516435,0.007406441358917647,47,0.02287804457381397,0.03227253401658292,1.0,0.0771026611328125,0.0
