variant,tau_scale,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,W_true,V_true,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
screen_split,2.0,129,10,1.0,0.3620828858776298,0.3490073592188926,0.6495361328125,0.0380713647082999,0.005780227395004859,50,0.04031499412320378,0.309980313547632,0.23854757367356588,0.5697479248046875,0.0797882080078125,0.0,0.1104597855453267,0.0,0.07143273987406612,1.0
screen_full,2.0,130,10,1.0,0.3170165850490038,0.28446103417490975,0.612548828125,0.02676625869453338,0.004921134366827573,58,0.03885391805113388,0.2582174943558045,0.23854757367356588,0.5697479248046875,0.0428009033203125,1.0,0.04591346050134387,1.0,0.019669920682238606,1.0
screen_split,2.0,130,10,1.0,0.3654556976572074,0.31951082140866455,0.6383056640625,0.03701790830035218,0.0053134825900641395,62,0.048739159919081745,0.2657392359372789,0.23854757367356588,0.5697479248046875,0.0685577392578125,1.0,0.08096324773509866,0.0,0.027191662263713,1.0
screen_full,2.0,131,10,1.0,0.2910265357297064,0.3338634035725487,0.63671875,0.02688868955477403,0.005208225034434492,58,0.03593462922117096,0.30969423679211183,0.23854757367356588,0.5697479248046875,0.0669708251953125,1.0,0.0953158298989828,0.0,0.07114666311854595,0.0
screen_split,2.0,131,10,1.0,0.3737197936457768,0.3442630438831591,0.621337890625,0.03786545046435757,0.005932275845958718,46,0.04130198472113758,0.30203975897586405,0.23854757367356588,0.5697479248046875,0.0515899658203125,1.0,0.10571547020959321,0.0,0.06349218530229817,1.0
screen_full,2.0,132,10,1.0,0.3552658723299425,0.2818648252722795,0.5836181640625,0.025805069700757216,0.0055180567790256456,72,0.04000191286282742,0.2563612800760658,0.23854757367356588,0.5697479248046875,0.0138702392578125,1.0,0.043317251598713635,1.0,0.017813706402499907,1.0
screen_split,2.0,132,10,1.0,0.4034054632279911,0.2615299665243367,0.5579833984375,0.0354715127071174,0.005148838379005951,64,0.05396149713951178,0.20413481013487475,0.23854757367356588,0.5697479248046875,-0.0117645263671875,1.0,0.022982392850770805,1.0,-0.03441276353869113,1.0
screen_full,2.0,133,10,1.0,0.32684242386830736,0.3100604148127215,0.630859375,0.026227485646633117,0.004890520736135814,83,0.05096729402903293,0.28341444604366073,0.23854757367356588,0.5697479248046875,0.0611114501953125,1.0,0.07151284113915563,0.0,0.044866872370094846,1.0
screen_split,2.0,133,7,1.0,0.33964779182522226,0.2914590883914553,0.62060546875,0.03494570531409564,0.005046850867834448,65,0.056127295406306794,0.24244880731580326,0.23854757367356588,0.5697479248046875,0.0508575439453125,1.0,0.05291151471788941,1.0,0.0039012336422373783,1.0
screen_full,2.0,134,7,1.0,0.2826143323850848,0.27966885411807385,0.56640625,0.024893216378861185,0.005408235573511452,66,0.038201310131076256,0.2577408190738139,0.23854757367356588,0.5697479248046875,-0.0033416748046875,1.0,0.04112128044450797,1.0,0.019193245400248027,1.0
screen_split,2.0,134,5,1.0,0.3675229666415754,0.334795626030422,0.605224609375,0.03542006797994188,0.005960063508213437,55,0.04314452880263032,0.29914904827333266,0.23854757367356588,0.5697479248046875,0.0354766845703125,1.0,0.09624805235685613,0.0,0.06060147459976678,1.0
screen_full,2.0,135,6,1.0,0.2674768058444758,0.28554656396478606,0.591796875,0.026234205865343467,0.004984023733802788,48,0.036360820411236526,0.26169312708003767,0.23854757367356588,0.5697479248046875,0.0220489501953125,1.0,0.04699899029122018,1.0,0.023145553406471786,1.0
screen_split,2.0,135,10,1.0,0.4154738549557235,0.30103874096574007,0.5811767578125,0.03649548432950685,0.005769347083745273,65,0.05256792052585178,0.2524961510705027,0.23854757367356588,0.5697479248046875,0.0114288330078125,1.0,0.06249116729217419,1.0,0.013948577396936834,1.0
screen_full,2.0,136,10,1.0,0.31266149989969183,0.2683548080872251,0.5804443359375,0.02566601334767384,0.005477536182862528,63,0.033989073417633825,0.24362020575956034,0.23854757367356588,0.5697479248046875,0.0106964111328125,1.0,0.029807234413659234,1.0,0.005072632085994455,1.0
screen_split,2.0,136,8,1.0,0.36929455197728533,0.2617244516862731,0.5738525390625,0.034460257980284945,0.005310492373837795,50,0.04205104261701329,0.22008621043409282,0.23854757367356588,0.5697479248046875,0.0041046142578125,1.0,0.023176878012707236,1.0,-0.01846136323947306,1.0
screen_full,2.0,137,5,1.0,0.23717498856263838,0.24258558606704345,0.576904296875,0.02437431419846931,0.00488726029054753,62,0.03836479722366552,0.21986664308522608,0.23854757367356588,0.5697479248046875,0.0071563720703125,1.0,0.004038012393477564,1.0,-0.018680930588339806,1.0
screen_split,2.0,137,4,1.0,0.3515240850886209,0.24869777231595352,0.5589599609375,0.032200352986809976,0.005688081074081712,67,0.047824708360855304,0.21332708888597404,0.23854757367356588,0.5697479248046875,-0.0107879638671875,1.0,0.010150198642387642,1.0,-0.02522048478759184,1.0
screen_full,2.0,138,10,1.0,0.3651326430013919,0.36863929093297676,0.6741943359375,0.028748104424593635,0.005365009932633634,67,0.04145355102263309,0.34303869167534834,0.23854757367356588,0.5697479248046875,0.1044464111328125,0.0,0.13009171725941088,0.0,0.10449111800178246,0.0
screen_split,2.0,138,9,1.0,0.40193729339334794,0.3841539066015716,0.6795654296875,0.03851126248999459,0.005783420494934546,46,0.04424554016588967,0.34185976597049417,0.23854757367356588,0.5697479248046875,0.1098175048828125,0.0,0.14560633292800573,0.0,0.10331219229692828,0.0
screen_full,2.0,139,10,1.0,0.2926618246644158,0.26352613064590846,0.60595703125,0.02554737161730298,0.004702353629847312,57,0.04219381630773729,0.23804904157668055,0.23854757367356588,0.5697479248046875,0.0362091064453125,1.0,0.02497855697234258,1.0,-0.0004985320968853291,1.0
screen_split,2.0,139,8,1.0,0.3423526891525438,0.3122110927029608,0.6158447265625,0.03709179422698796,0.005372630781661319,74,0.06258170754483947,0.252936582714574,0.23854757367356588,0.5697479248046875,0.0460968017578125,1.0,0.07366351902939494,0.0,0.014389009041008094,1.0
screen_full,2.0,140,10,1.0,0.31103842100471873,0.22536748181099614,0.5135498046875,0.02253732638942049,0.004967330009024213,53,0.032736275911984906,0.20289287608431952,0.23854757367356588,0.5697479248046875,-0.0561981201171875,1.0,-0.013180091862569743,1.0,-0.03565469758924636,1.0
screen_split,2.0,140,10,1.0,0.48339343417362346,0.22184066200208036,0.4945068359375,0.03181351553048288,0.005813302687658027,67,0.054435784328734485,0.17136906845718383,0.23854757367356588,0.5697479248046875,-0.0752410888671875,1.0,-0.016706911671485525,1.0,-0.06717850521638205,0.0
screen_full,2.0,141,7,1.0,0.326342279268535,0.26582438037310196,0.537109375,0.024955045915542363,0.0056369906949667,55,0.03302292937596912,0.24308976817055952,0.23854757367356588,0.5697479248046875,-0.0326385498046875,1.0,0.027276806699536083,1.0,0.00454219449699364,1.0
screen_split,2.0,141,10,1.0,0.44787247251043527,0.3048689006818339,0.5692138671875,0.035621973648969706,0.006107578917660758,69,0.0492940794027285,0.259570785553762,0.23854757367356588,0.5697479248046875,-0.0005340576171875,1.0,0.06632132700826804,1.0,0.021023211880196124,1.0
screen_full,2.0,142,10,1.0,0.28327682041247293,0.2789881412913111,0.610595703125,0.02640833246688712,0.004875797835036968,64,0.039016865560126686,0.2529346065046802,0.23854757367356588,0.5697479248046875,0.0408477783203125,1.0,0.04044056761774523,1.0,0.01438703283111431,1.0
screen_split,2.0,142,10,1.0,0.43259011446360873,0.31392991883693433,0.5947265625,0.03442000881506212,0.005666045026938087,67,0.04934139445077667,0.2680639587368137,0.23854757367356588,0.5697479248046875,0.0249786376953125,1.0,0.07538234516336845,0.0,0.02951638506324783,1.0
screen_full,2.0,143,8,1.0,0.2837446609589302,0.3110663764686984,0.6082763671875,0.025296546391048478,0.00558282760333424,62,0.037138611980630745,0.28959813642026816,0.23854757367356588,0.5697479248046875,0.0385284423828125,1.0,0.07251880279513251,0.0,0.05105056274670228,0.0
screen_split,2.0,143,7,1.0,0.3619140327856849,0.32755331766747664,0.6021728515625,0.03532231234965634,0.005937709524591023,44,0.03510700687130793,0.29349555391860094,0.23854757367356588,0.5697479248046875,0.0324249267578125,1.0,0.08900574399391076,0.0,0.054947980245035055,1.0
screen_full,2.0,144,10,1.0,0.31517813421048785,0.2832894706553445,0.559326171875,0.024423094318119398,0.005298873004058446,80,0.04837016896934065,0.25792999623648466,0.23854757367356588,0.5697479248046875,-0.0104217529296875,1.0,0.044741896981778606,1.0,0.019382422562918777,1.0
screen_split,2.0,144,10,1.0,0.3543246713515915,0.2777092892951675,0.5458984375,0.03368871555180858,0.005577254016384709,65,0.04626158962613944,0.22825718166354117,0.23854757367356588,0.5697479248046875,-0.0238494873046875,1.0,0.039161715621601645,1.0,-0.010290392010024713,1.0
screen_full,2.0,145,10,1.0,0.3111508806693455,0.30222008320294624,0.5732421875,0.025069614235874112,0.005872925135348888,69,0.03238677766585614,0.28060068670769667,0.23854757367356588,0.5697479248046875,0.0034942626953125,1.0,0.06367250952938036,0.0,0.042053113034130785,1.0
screen_split,2.0,145,9,1.0,0.3696834656850661,0.33775532474341974,0.595947265625,0.0363514718962042,0.006107256998739373,65,0.05036342793432621,0.29779759775437004,0.23854757367356588,0.5697479248046875,0.0261993408203125,1.0,0.09920775106985386,0.0,0.05925002408080415,1.0
screen_full,2.0,146,10,1.0,0.25998100503578764,0.2322317696318617,0.572998046875,0.026047341684450716,0.004558263044442182,49,0.03407350032007301,0.20749690205120683,0.23854757367356588,0.5697479248046875,0.0032501220703125,1.0,-0.006315804041704176,1.0,-0.031050671622359055,1.0
screen_split,2.0,146,10,1.0,0.43421590833739143,0.29069196486865456,0.5272216796875,0.03527407917547357,0.006436610310786032,56,0.04402342154254791,0.24656253676992024,0.23854757367356588,0.5697479248046875,-0.0425262451171875,1.0,0.05214439119508868,1.0,0.008014963096354355,1.0
screen_full,2.0,147,10,1.0,0.2734094649259254,0.25673361023474084,0.5400390625,0.02477826518671388,0.005135221551236126,64,0.03777764880965485,0.23202123519514894,0.23854757367356588,0.5697479248046875,-0.0297088623046875,1.0,0.018186036561174956,1.0,-0.006526338478416938,1.0
screen_split,2.0,147,8,1.0,0.4056947428487077,0.2522405219208305,0.556640625,0.03511051387986468,0.005600955771003342,73,0.054029105239144504,0.2012719544407327,0.23854757367356588,0.5697479248046875,-0.0131072998046875,1.0,0.013692948247264636,1.0,-0.03727561923283318,1.0
screen_full,2.0,148,10,1.0,0.28974474417389634,0.3001666210699392,0.587158203125,0.025841412137094233,0.005687097541049965,61,0.031834965542708184,0.2812628044134999,0.23854757367356588,0.5697479248046875,0.0174102783203125,1.0,0.061619047396373305,0.0,0.042715230739933996,1.0
screen_split,2.0,148,10,1.0,0.38912398679466803,0.32061697843018394,0.593017578125,0.03726880892939652,0.006045388321329308,47,0.034518319973997756,0.28113554351149356,0.23854757367356588,0.5697479248046875,0.0232696533203125,1.0,0.08206940475661806,0.0,0.042587969837927675,1.0
screen_full,2.0,149,4,1.0,0.29531378351922033,0.24758870747144007,0.6092529296875,0.024834936712550066,0.005239241186836578,46,0.029198199963464063,0.22835695074350187,0.23854757367356588,0.5697479248046875,0.0395050048828125,1.0,0.00904113379787419,1.0,-0.010190622930064008,1.0
screen_split,2.0,149,7,1.0,0.3762780039978835,0.28703282647771095,0.5576171875,0.03341805253610486,0.005949926535900981,85,0.05860684586177498,0.2400121436846864,0.23854757367356588,0.5697479248046875,-0.0121307373046875,1.0,0.04848525280414506,1.0,0.0014645700111205195,1.0
screen_full,3.0,0,10,1.0,0.31677229299506926,0.3838206284904191,0.6033935546875,0.025749142791070233,0.006724901037738066,50,0.02334293046859345,0.3669990352832639,0.35782136051034885,0.5697479248046875,0.0336456298828125,1.0,0.02599926798007024,1.0,0.009177674772915034,1.0
screen_split,3.0,0,10,1.0,0.5006122287881669,0.4176822063137058,0.6063232421875,0.03810603561573874,0.00755002662315245,66,0.03705252714683876,0.3801848647516668,0.35782136051034885,0.5697479248046875,0.0365753173828125,1.0,0.05986084580335693,1.0,0.022363504241317944,1.0
screen_full,3.0,1,10,1.0,0.27464361464004133,0.29585753292441497,0.5579833984375,0.024139615315101202,0.005683986218655208,55,0.032287509449779615,0.27674881780523075,0.35782136051034885,0.5697479248046875,-0.0117645263671875,1.0,-0.061963827585933884,0.0,-0.0810725427051181,0.0
screen_split,3.0,1,10,1.0,0.4252267548920223,0.313230231792366,0.544921875,0.03490849153651084,0.006375554475567829,68,0.04642867723156165,0.2709565535818314,0.35782136051034885,0.5697479248046875,-0.0248260498046875,1.0,-0.044591128717982875,1.0,-0.08686480692851745,0.0
screen_full,3.0,2,7,1.0,0.2904103316928556,0.3537890706059629,0.565673828125,0.0252794271919873,0.006421893809329664,52,0.025426423160095715,0.3396148199219722,0.35782136051034885,0.5697479248046875,-0.0040740966796875,1.0,-0.004032289904385977,1.0,-0.018206540588376674,1.0
screen_split,3.0,2,5,1.0,0.3110746306870849,0.41280579614752566,0.5704345703125,0.03382597302847886,0.007522106973509841,58,0.03479579314086108,0.3869245099141818,0.35782136051034885,0.5697479248046875,0.0006866455078125,1.0,0.05498443563717681,1.0,0.029103149403832962,1.0
screen_full,3.0,3,10,1.0,0.2883560174209981,0.3645987626218178,0.573974609375,0.02615301324272643,0.00720366544457292,57,0.024735209315606643,0.3492738233563001,0.35782136051034885,0.5697479248046875,0.0042266845703125,1.0,0.006777402111468933,1.0,-0.008547537154048768,1.0
screen_split,3.0,3,10,1.0,0.4334230404569784,0.41493640078496236,0.58203125,0.03739006379749659,0.007831002983510955,54,0.032295293212475845,0.38212352433403624,0.35782136051034885,0.5697479248046875,0.0122833251953125,1.0,0.057115040274613504,1.0,0.024302163823687384,1.0
screen_full,3.0,4,10,1.0,0.31879292229573913,0.3884160745369233,0.591552734375,0.025989120966193237,0.006933228090514681,52,0.023678941982030317,0.37081895013548677,0.35782136051034885,0.5697479248046875,0.0218048095703125,1.0,0.030594714026574432,1.0,0.012997589625137917,1.0
screen_split,3.0,4,10,1.0,0.34445870720368676,0.38479537456414764,0.5838623046875,0.03647276886430222,0.007059673019060019,51,0.03840133954933466,0.35049504668511355,0.35782136051034885,0.5697479248046875,0.0141143798828125,1.0,0.02697401405379879,1.0,-0.007326313825235298,1.0
screen_full,3.0,5,7,1.0,0.2413828242192439,0.34640595498140814,0.5467529296875,0.024119583310243962,0.006449827319573657,60,0.031321356844801744,0.3273165325832813,0.35782136051034885,0.5697479248046875,-0.0229949951171875,1.0,-0.011415405528940714,1.0,-0.030504827927067546,1.0
screen_split,3.0,5,10,1.0,0.39820258315463203,0.40008809153316127,0.5616455078125,0.03494283216594617,0.00786954471401267,68,0.03687295356231487,0.36412534863943297,0.35782136051034885,0.5697479248046875,-0.0081024169921875,1.0,0.04226673102281242,1.0,0.006303988129084115,1.0
screen_full,3.0,6,10,1.0,0.3210027221875561,0.3813182269648902,0.56591796875,0.024881717715558825,0.007463452664116957,63,0.024105933291832374,0.36683954406721586,0.35782136051034885,0.5697479248046875,-0.0038299560546875,1.0,0.023496866454541354,1.0,0.00901818355686701,1.0
screen_split,3.0,6,7,1.0,0.3999650497856495,0.40632352287237394,0.5509033203125,0.034744839580617914,0.008125962008113654,58,0.031970718684481196,0.3775238039964658,0.35782136051034885,0.5697479248046875,-0.0188446044921875,1.0,0.04850216236202509,1.0,0.01970244348611694,1.0
screen_full,3.0,7,10,1.0,0.2629024362543603,0.35028066673737956,0.5809326171875,0.025151210107522276,0.006433336993282825,58,0.02947463901787646,0.3329946995356972,0.35782136051034885,0.5697479248046875,0.0111846923828125,1.0,-0.007540693772969287,1.0,-0.024826660974651638,1.0
screen_split,3.0,7,5,1.0,0.33588420120121054,0.3668404418757173,0.551025390625,0.03235176749006378,0.007519107144968581,57,0.03725867697177931,0.34082295517315253,0.35782136051034885,0.5697479248046875,-0.0187225341796875,1.0,0.009019081365368442,1.0,-0.01699840533719632,1.0
screen_full,3.0,8,10,1.0,0.3589686808169044,0.3846655518895017,0.6063232421875,0.02662764039644698,0.006561477330383204,57,0.027506824586351192,0.3647657162458749,0.35782136051034885,0.5697479248046875,0.0365753173828125,1.0,0.026844191379152837,1.0,0.006944355735526042,1.0
screen_split,3.0,8,9,1.0,0.41643742929246175,0.3821897644089698,0.610107421875,0.03746470227843749,0.006824093261409342,56,0.0425629009500867,0.34344040446763036,0.35782136051034885,0.5697479248046875,0.0403594970703125,1.0,0.02436840389862094,1.0,-0.014380956042718496,1.0
screen_full,3.0,9,10,1.0,0.31405157482688,0.40975525208613406,0.5867919921875,0.026166912930095397,0.007194080065244403,48,0.02299384565467708,0.39420986052581053,0.35782136051034885,0.5697479248046875,0.0170440673828125,1.0,0.05193389157578521,0.0,0.03638850001546168,1.0
screen_split,3.0,9,8,1.0,0.40491396727848583,0.43176144592816423,0.5672607421875,0.036487958098386744,0.008383599177209638,59,0.03199286504284659,0.40223521963479597,0.35782136051034885,0.5697479248046875,-0.0024871826171875,1.0,0.07394008541781538,0.0,0.04441385912444712,1.0
screen_full,3.0,10,10,1.0,0.27896982674350806,0.3308157935682113,0.560546875,0.024866146091867575,0.006600217854324914,61,0.029130831647699636,0.31137303269122574,0.35782136051034885,0.5697479248046875,-0.0092010498046875,1.0,-0.02700556694213757,1.0,-0.046448327819123114,1.0
screen_split,3.0,10,10,1.0,0.41559576334155207,0.38209376018412317,0.59033203125,0.03645805344589586,0.006592156959685699,77,0.05342180676642028,0.33651819119002996,0.35782136051034885,0.5697479248046875,0.0205841064453125,1.0,0.024272399673774314,1.0,-0.021303169320318893,1.0
